rank	score	gene_symbol	gene_identifier
98	0.0008	CCR7	ENSG00000126353
98	0.0008	CASP8	ENSG00000064012
98	0.0008	FZD9	ENSG00000188763
98	0.0008	NFKB2	ENSG00000077150
98	0.0008	PDCD1	ENSG00000188389
98	0.0008	NFAT5	ENSG00000102908
98	0.0008	PTPN6	ENSG00000111679
98	0.0008	CD200	ENSG00000091972
98	0.0008	PIK3C2A	ENSG00000011405
98	0.0008	SERPINB10	ENSG00000242550
98	0.0008	MCM4	ENSG00000104738
98	0.0008	NLRP3	ENSG00000162711
98	0.0008	EYA2	ENSG00000064655
98	0.0008	RNASE11	ENSG00000173464
98	0.0008	TBXA2R	ENSG00000006638
98	0.0008	TP53INP2	ENSG00000078804
98	0.0008	CXCR4	ENSG00000121966
98	0.0008	B3GNT5	ENSG00000176597
98	0.0008	CDCA7L	ENSG00000164649
98	0.0008	EIF2D	ENSG00000143486
98	0.0008	EPPIN	ENSG00000101448
98	0.0008	EPPIN-WFDC6	ENSG00000249139
98	0.0008	GSG1L	ENSG00000169181
98	0.0008	IPO7	ENSG00000205339
98	0.0008	JAK3	ENSG00000105639
98	0.0008	MBOAT2	ENSG00000143797
98	0.0008	NUP155	ENSG00000113569
98	0.0008	RAC1	ENSG00000136238
98	0.0008	RELN	ENSG00000189056
98	0.0008	ZKSCAN7	ENSG00000196345
98	0.0008	ZNF852	ENSG00000178917
98	0.0008	TNF	ENSG00000232810
98	0.0008	LTB	ENSG00000227507
98	0.0008	CTNNBL1	ENSG00000132792
98	0.0008	AICDA	ENSG00000111732
98	0.0008	TET2	ENSG00000168769
98	0.0008	DUOX2	ENSG00000140279
98	0.0008	IGHA1	ENSG00000211895
98	0.0008	IGHA2	ENSG00000211890
98	0.0008	HLA-DQA1	ENSG00000196735
98	0.0008	HLA-DQA2	ENSG00000237541
98	0.0008	CA6	ENSG00000131686
98	0.0008	COBLL1	ENSG00000082438
98	0.0008	PABIR2	ENSG00000156504
98	0.0008	SYNGR1	ENSG00000100321
98	0.0008	TCAF2	ENSG00000170379
98	0.0008	TPPP3	ENSG00000159713
98	0.0008	MBD2	ENSG00000134046
98	0.0008	SLC29A3	ENSG00000198246
98	0.0008	CD22	ENSG00000012124
98	0.0008	TP53	ENSG00000141510
98	0.0008	MYD88	ENSG00000172936
98	0.0008	BACH2	ENSG00000112182
98	0.0008	GPC1	ENSG00000063660
98	0.0008	RAC2	ENSG00000128340
98	0.0008	FCMR	ENSG00000162894
98	0.0008	NPY1R	ENSG00000164128
98	0.0008	LTA	ENSG00000226979
98	0.0008	NCKAP1L	ENSG00000123338
98	0.0008	TNFSF13B	ENSG00000102524
98	0.0008	LCAT	ENSG00000213398
98	0.0008	ABCB1	ENSG00000085563
98	0.0008	DLK1	ENSG00000185559
98	0.0008	IFNGR1	ENSG00000027697
98	0.0008	SH3BP2	ENSG00000087266
98	0.0008	RAG2	ENSG00000175097
98	0.0008	SLC9B1	ENSG00000164037
98	0.0008	IL2RG	ENSG00000147168
168	0.0007	CHST2	ENSG00000175040
168	0.0007	TNFSF15	ENSG00000181634
168	0.0007	GBA1	ENSG00000177628
168	0.0007	PLCD1	ENSG00000187091
168	0.0007	MVK	ENSG00000110921
168	0.0007	JAK1	ENSG00000162434
168	0.0007	AKAP13	ENSG00000170776
168	0.0007	TREX1	ENSG00000213689
168	0.0007	HOXC4	ENSG00000198353
168	0.0007	ITFG2	ENSG00000111203
168	0.0007	IGHM	ENSG00000211899
168	0.0007	PIK3CD	ENSG00000171608
168	0.0007	PKN1	ENSG00000123143
168	0.0007	GAPVD1	ENSG00000165219
168	0.0007	SHARPIN	ENSG00000179526
168	0.0007	SMAD3	ENSG00000166949
168	0.0007	TCIRG1	ENSG00000110719
168	0.0007	PIK3AP1	ENSG00000155629
168	0.0007	STXBP2	ENSG00000076944
168	0.0007	LAX1	ENSG00000122188
168	0.0007	CR2	ENSG00000117322
168	0.0007	IKZF3	ENSG00000161405
168	0.0007	AFDN	ENSG00000130396
168	0.0007	HPRT1	ENSG00000165704
168	0.0007	CTLA4	ENSG00000163599
168	0.0007	FGL2	ENSG00000127951
168	0.0007	IL21R	ENSG00000103522
168	0.0007	IL15	ENSG00000164136
168	0.0007	MBL1P	ENSG00000242600
168	0.0007	CNGB3	ENSG00000170289
168	0.0007	FAM161B	ENSG00000156050
168	0.0007	KRT34	ENSG00000131737
168	0.0007	RNF223	ENSG00000237330
168	0.0007	SLC38A7	ENSG00000103042
168	0.0007	POLQ	ENSG00000051341
168	0.0007	MTAP	ENSG00000099810
168	0.0007	EFHD2	ENSG00000142634
168	0.0007	CHSY1	ENSG00000131873
168	0.0007	PDLIM7	ENSG00000196923
168	0.0007	C1orf21	ENSG00000116667
168	0.0007	PARVA	ENSG00000197702
168	0.0007	RNASE12	ENSG00000258436
168	0.0007	TNFRSF9	ENSG00000049249
168	0.0007	VAV1	ENSG00000141968
168	0.0007	ALOXE3	ENSG00000179148
168	0.0007	FKBP11	ENSG00000134285
168	0.0007	CD247	ENSG00000198821
168	0.0007	CD79A	ENSG00000105369
168	0.0007	RGS13	ENSG00000127074
168	0.0007	EBF1	ENSG00000164330
168	0.0007	GSDMA	ENSG00000167914
168	0.0007	ADAMTS3	ENSG00000156140
168	0.0007	CCBE1	ENSG00000183287
168	0.0007	FAT4	ENSG00000196159
168	0.0007	ADAMTSL4-AS1	ENSG00000203804
168	0.0007	MCL1	ENSG00000143384
168	0.0007	NHEJ1	ENSG00000187736
168	0.0007	SPIB	ENSG00000269404
168	0.0007	TNFSF13	ENSG00000161955
168	0.0007	BCL6	ENSG00000113916
168	0.0007	HLA-DRB1	ENSG00000196126
168	0.0007	METRN	ENSG00000103260
168	0.0007	CD28	ENSG00000178562
168	0.0007	CHRNB2	ENSG00000160716
168	0.0007	BTBD2	ENSG00000133243
168	0.0007	ABHD17C	ENSG00000136379
168	0.0007	PADI4	ENSG00000159339
168	0.0007	BST2	ENSG00000130303
168	0.0007	CORO1A	ENSG00000102879
168	0.0007	SEC24B	ENSG00000138802
168	0.0007	TMEM116	ENSG00000198270
168	0.0007	FBXW12	ENSG00000164049
168	0.0007	OTULIN	ENSG00000154124
168	0.0007	SUGP1	ENSG00000105705
168	0.0007	PLG	ENSG00000122194
168	0.0007	SCARF1	ENSG00000074660
168	0.0007	LBR	ENSG00000143815
168	0.0007	STAG1	ENSG00000118007
168	0.0007	CXCR2	ENSG00000180871
168	0.0007	BTK	ENSG00000010671
168	0.0007	CHUK	ENSG00000213341
168	0.0007	CD207	ENSG00000116031
168	0.0007	PROSER2	ENSG00000148426
168	0.0007	SELL	ENSG00000188404
168	0.0007	NCF1	ENSG00000158517
168	0.0007	NCF1B	ENSG00000182487
168	0.0007	NCF1C	ENSG00000165178
168	0.0007	ZFAND6	ENSG00000086666
168	0.0007	FNIP1	ENSG00000217128
168	0.0007	ATM	ENSG00000149311
168	0.0007	SMCR8	ENSG00000176994
168	0.0007	SH2D1A	ENSG00000183918
168	0.0007	OR9G4	ENSG00000172457
168	0.0007	LUC7L	ENSG00000007392
168	0.0007	TNFRSF13C	ENSG00000159958
168	0.0007	ANO2	ENSG00000047617
168	0.0007	PPP4R3B	ENSG00000138041
168	0.0007	C1QTNF1	ENSG00000173918
168	0.0007	PDK2	ENSG00000005882
168	0.0007	PLCB1	ENSG00000182621
168	0.0007	FUS	ENSG00000089280
269	0.0006	HMOX1	ENSG00000100292
269	0.0006	CSMD3	ENSG00000164796
269	0.0006	PEPD	ENSG00000124299
269	0.0006	DCLRE1C	ENSG00000152457
269	0.0006	BAP1	ENSG00000163930
269	0.0006	LCK	ENSG00000182866
269	0.0006	ASAH1	ENSG00000104763
269	0.0006	DUSP16	ENSG00000111266
269	0.0006	ZFP36	ENSG00000128016
269	0.0006	PAX5	ENSG00000196092
269	0.0006	MAN2A1	ENSG00000112893
269	0.0006	SUN5	ENSG00000167098
269	0.0006	ERCC6L2	ENSG00000182150
269	0.0006	RIF1	ENSG00000080345
269	0.0006	PTGIS	ENSG00000124212
269	0.0006	TNFRSF21	ENSG00000146072
269	0.0006	BMF	ENSG00000104081
269	0.0006	LIG4	ENSG00000174405
269	0.0006	FPR2	ENSG00000171049
269	0.0006	RFX5	ENSG00000143390
269	0.0006	ZAP70	ENSG00000115085
269	0.0006	SH2B3	ENSG00000111252
269	0.0006	ABCA5	ENSG00000154265
269	0.0006	FBXO25	ENSG00000147364
269	0.0006	PPP2R5C	ENSG00000078304
269	0.0006	WIPF1	ENSG00000115935
269	0.0006	TLR8	ENSG00000101916
269	0.0006	IFIH1	ENSG00000115267
269	0.0006	FAM227B	ENSG00000166262
269	0.0006	SEMA4D	ENSG00000187764
269	0.0006	BANK1	ENSG00000153064
269	0.0006	GABPB2	ENSG00000143458
269	0.0006	SULT1A1	ENSG00000196502
269	0.0006	SULT1A2	ENSG00000197165
269	0.0006	SULT1A3	ENSG00000261052
269	0.0006	SULT1A4	ENSG00000213648
269	0.0006	GRK6	ENSG00000198055
269	0.0006	SPPL2A	ENSG00000138600
269	0.0006	BLNK	ENSG00000095585
269	0.0006	NOS3	ENSG00000164867
269	0.0006	PITX3	ENSG00000107859
269	0.0006	TNFRSF11A	ENSG00000141655
269	0.0006	FGF20	ENSG00000078579
269	0.0006	ESR2	ENSG00000140009
269	0.0006	NIBAN3	ENSG00000167483
269	0.0006	ESR1	ENSG00000091831
269	0.0006	KAT8	ENSG00000103510
269	0.0006	ATP1A1	ENSG00000163399
269	0.0006	NAA10	ENSG00000102030
269	0.0006	STIM1	ENSG00000167323
269	0.0006	ZNF354A	ENSG00000169131
269	0.0006	ANGPT2	ENSG00000091879
269	0.0006	AP5M1	ENSG00000053770
269	0.0006	ARFIP1	ENSG00000164144
269	0.0006	ARHGEF26	ENSG00000114790
269	0.0006	BRAP	ENSG00000089234
269	0.0006	BTC	ENSG00000174808
269	0.0006	CARMIL3	ENSG00000186648
269	0.0006	CNTN5	ENSG00000149972
269	0.0006	CXCL1	ENSG00000163739
269	0.0006	CXCL2	ENSG00000081041
269	0.0006	DIPK2B	ENSG00000147113
269	0.0006	DSP	ENSG00000096696
269	0.0006	EPHA2	ENSG00000142627
269	0.0006	ERLEC1	ENSG00000068912
269	0.0006	FUBP1	ENSG00000162613
269	0.0006	GUCA2A	ENSG00000197273
269	0.0006	HEPH	ENSG00000089472
269	0.0006	INMT	ENSG00000241644
269	0.0006	JUN	ENSG00000177606
269	0.0006	KCNMB4	ENSG00000135643
269	0.0006	MORC4	ENSG00000133131
269	0.0006	MS4A12	ENSG00000071203
269	0.0006	NMNAT2	ENSG00000157064
269	0.0006	NOX4	ENSG00000086991
269	0.0006	NPAS2	ENSG00000170485
269	0.0006	PAK5	ENSG00000101349
269	0.0006	PAXX	ENSG00000148362
269	0.0006	POLRMT	ENSG00000099821
269	0.0006	PPP2R2D	ENSG00000175470
269	0.0006	PPP2R5A	ENSG00000066027
269	0.0006	PVRIG	ENSG00000213413
269	0.0006	RAB11FIP2	ENSG00000107560
269	0.0006	RNPEPL1	ENSG00000142327
269	0.0006	SLC6A6	ENSG00000131389
269	0.0006	SLITRK5	ENSG00000165300
269	0.0006	SMIM23	ENSG00000185662
269	0.0006	TRAK2	ENSG00000115993
269	0.0006	YY2	ENSG00000230797
269	0.0006	ZNHIT6	ENSG00000117174
269	0.0006	MLLT10	ENSG00000078403
269	0.0006	IGLL1	ENSG00000128322
269	0.0006	IGLL5	ENSG00000254709
269	0.0006	BCL2L11	ENSG00000153094
269	0.0006	NEDD9	ENSG00000111859
269	0.0006	CACNB4	ENSG00000182389
269	0.0006	TNFSF12	ENSG00000239697
269	0.0006	TNFSF12-TNFSF13	ENSG00000248871
269	0.0006	CRLF2	ENSG00000205755
269	0.0006	IL7	ENSG00000104432
269	0.0006	NFKBIA	ENSG00000100906
269	0.0006	CD36	ENSG00000135218
269	0.0006	RAG1	ENSG00000166349
269	0.0006	AVPR1A	ENSG00000166148
269	0.0006	SH2D3C	ENSG00000095370
269	0.0006	MMP2	ENSG00000087245
269	0.0006	EIF2AK4	ENSG00000128829
269	0.0006	ABCA1	ENSG00000165029
269	0.0006	NAA38	ENSG00000183011
269	0.0006	RHAG	ENSG00000112077
269	0.0006	RLIM	ENSG00000131263
269	0.0006	SALL3	ENSG00000256463
269	0.0006	SPATA31F3	ENSG00000187791
269	0.0006	CD3G	ENSG00000160654
269	0.0006	LRRTM2	ENSG00000146006
269	0.0006	POLB	ENSG00000070501
269	0.0006	SPRED1	ENSG00000166068
269	0.0006	RELA	ENSG00000173039
269	0.0006	DISP3	ENSG00000204624
269	0.0006	LMBR1L	ENSG00000139636
269	0.0006	IL5RA	ENSG00000091181
269	0.0006	NFKBID	ENSG00000167604
269	0.0006	BCL10	ENSG00000142867
269	0.0006	PSMG2	ENSG00000128789
269	0.0006	XRCC6	ENSG00000196419
269	0.0006	SESN1	ENSG00000080546
269	0.0006	RGL1	ENSG00000143344
269	0.0006	STAT6	ENSG00000166888
269	0.0006	SATB1	ENSG00000182568
269	0.0006	PIGR	ENSG00000162896
269	0.0006	ZNF318	ENSG00000171467
269	0.0006	IGLON5	ENSG00000142549
269	0.0006	PHF20L1	ENSG00000129292
269	0.0006	RELB	ENSG00000104856
269	0.0006	RRAGC	ENSG00000116954
269	0.0006	CLCN7	ENSG00000103249
269	0.0006	SNX10	ENSG00000086300
269	0.0006	TNFSF11	ENSG00000120659
269	0.0006	RYR2	ENSG00000198626
269	0.0006	HLA-DQB1	ENSG00000179344
269	0.0006	HLA-DQB2	ENSG00000232629
269	0.0006	HOOK1	ENSG00000134709
269	0.0006	RIPK1	ENSG00000137275
269	0.0006	MOGS	ENSG00000115275
269	0.0006	PDCD6IP	ENSG00000170248
269	0.0006	VPS13B	ENSG00000132549
415	0.0005	ANK1	ENSG00000029534
415	0.0005	CD83	ENSG00000112149
415	0.0005	RNF128	ENSG00000133135
415	0.0005	FOXC2	ENSG00000176692
415	0.0005	PTGS2	ENSG00000073756
415	0.0005	NHSL2	ENSG00000204131
415	0.0005	TAGAP	ENSG00000164691
415	0.0005	PPIA	ENSG00000196262
415	0.0005	CBL	ENSG00000110395
415	0.0005	MAVS	ENSG00000088888
415	0.0005	SFN	ENSG00000175793
415	0.0005	GLS2	ENSG00000135423
415	0.0005	F2R	ENSG00000181104
415	0.0005	CASP10	ENSG00000003400
415	0.0005	TNFRSF1B	ENSG00000028137
415	0.0005	RCBTB2	ENSG00000136161
415	0.0005	CLASP1	ENSG00000074054
415	0.0005	PTTG1	ENSG00000164611
415	0.0005	PTTG2	ENSG00000250254
415	0.0005	PTTG3P	ENSG00000213005
415	0.0005	CLCNKA	ENSG00000186510
415	0.0005	CLCNKB	ENSG00000184908
415	0.0005	CHD2	ENSG00000173575
415	0.0005	DUSP22	ENSG00000112679
415	0.0005	IL15RA	ENSG00000134470
415	0.0005	BCL3	ENSG00000069399
415	0.0005	DSG4	ENSG00000175065
415	0.0005	TIMD4	ENSG00000145850
415	0.0005	PLCG2	ENSG00000197943
415	0.0005	IL7R	ENSG00000168685
415	0.0005	CHST3	ENSG00000122863
415	0.0005	GON4L	ENSG00000116580
415	0.0005	YY1AP1	ENSG00000163374
415	0.0005	DRGX	ENSG00000165606
415	0.0005	MYBL1	ENSG00000185697
415	0.0005	MAN2B1	ENSG00000104774
415	0.0005	SLC25A13	ENSG00000004864
415	0.0005	GNPTAB	ENSG00000111670
415	0.0005	GAPT	ENSG00000175857
415	0.0005	LTBR	ENSG00000111321
415	0.0005	PLEKHA5	ENSG00000052126
415	0.0005	FOXN1	ENSG00000109101
415	0.0005	NEDD4	ENSG00000069869
415	0.0005	IL13	ENSG00000169194
415	0.0005	IL4	ENSG00000113520
415	0.0005	ACOXL	ENSG00000153093
415	0.0005	COL9A3	ENSG00000092758
415	0.0005	MTMR11	ENSG00000014914
415	0.0005	SLC2A5	ENSG00000142583
415	0.0005	TMEM209	ENSG00000146842
415	0.0005	RGS1	ENSG00000090104
415	0.0005	PRF1	ENSG00000180644
415	0.0005	PSMB10	ENSG00000205220
415	0.0005	NOL3	ENSG00000140939
415	0.0005	RNF208	ENSG00000212864
415	0.0005	RAB27A	ENSG00000069974
415	0.0005	YARS1	ENSG00000134684
415	0.0005	MAP4K3	ENSG00000011566
415	0.0005	SOX21	ENSG00000125285
415	0.0005	CLEC10A	ENSG00000132514
415	0.0005	NAA25	ENSG00000111300
415	0.0005	RSAD1	ENSG00000136444
415	0.0005	SKIDA1	ENSG00000180592
415	0.0005	DLL1	ENSG00000198719
415	0.0005	ARMCX1	ENSG00000126947
415	0.0005	FAM221A	ENSG00000188732
415	0.0005	LRRC30	ENSG00000206422
415	0.0005	NNAT	ENSG00000053438
415	0.0005	CAND1	ENSG00000111530
415	0.0005	OTUD7B	ENSG00000163113
415	0.0005	OR1E1	ENSG00000180016
415	0.0005	OR1E2	ENSG00000127780
415	0.0005	OR1E3	ENSG00000142163
415	0.0005	SLC17A8	ENSG00000179520
415	0.0005	LMOD3	ENSG00000163380
415	0.0005	ITPKB	ENSG00000143772
415	0.0005	NOS2	ENSG00000007171
415	0.0005	WAS	ENSG00000015285
415	0.0005	PIK3CG	ENSG00000105851
415	0.0005	CDKN2C	ENSG00000123080
415	0.0005	DACH2	ENSG00000126733
415	0.0005	CD27	ENSG00000139193
415	0.0005	TRIP10	ENSG00000125733
415	0.0005	RBM22	ENSG00000086589
415	0.0005	SPRED2	ENSG00000198369
415	0.0005	KATNAL2	ENSG00000167216
415	0.0005	NIPAL3	ENSG00000001461
415	0.0005	BATF	ENSG00000156127
415	0.0005	GIMAP5	ENSG00000196329
415	0.0005	SHLD1	ENSG00000171984
415	0.0005	DLEC1	ENSG00000008226
415	0.0005	RNF6	ENSG00000127870
415	0.0005	TGFBR2	ENSG00000163513
415	0.0005	WWOX	ENSG00000186153
415	0.0005	OAS1	ENSG00000089127
415	0.0005	ITK	ENSG00000113263
415	0.0005	FLI1	ENSG00000151702
415	0.0005	RUVBL2	ENSG00000183207
415	0.0005	NOD2	ENSG00000167207
415	0.0005	RORA	ENSG00000069667
415	0.0005	SFMBT2	ENSG00000198879
415	0.0005	VAV2	ENSG00000160293
415	0.0005	TYROBP	ENSG00000011600
415	0.0005	AMELX	ENSG00000125363
415	0.0005	AMELY	ENSG00000099721
415	0.0005	PELI1	ENSG00000197329
415	0.0005	KRT27	ENSG00000171446
415	0.0005	EEF1A2	ENSG00000101210
415	0.0005	B2M	ENSG00000166710
415	0.0005	CD37	ENSG00000104894
415	0.0005	CD81	ENSG00000110651
415	0.0005	CYTIP	ENSG00000115165
415	0.0005	CALR	ENSG00000179218
415	0.0005	JAK2	ENSG00000096968
415	0.0005	MPL	ENSG00000117400
415	0.0005	RNF168	ENSG00000163961
415	0.0005	JCHAIN	ENSG00000132465
415	0.0005	MTOR	ENSG00000198793
415	0.0005	FLT3LG	ENSG00000090554
415	0.0005	EFS	ENSG00000100842
415	0.0005	SOX14	ENSG00000168875
415	0.0005	ZEB1	ENSG00000148516
415	0.0005	CEP85L	ENSG00000111860
415	0.0005	KIAA0513	ENSG00000135709
415	0.0005	TRIM58	ENSG00000162722
415	0.0005	ZNF503	ENSG00000165655
415	0.0005	PVR	ENSG00000073008
415	0.0005	GOLT1B	ENSG00000111711
415	0.0005	KRAS	ENSG00000133703
415	0.0005	NRAS	ENSG00000213281
415	0.0005	SYK	ENSG00000165025
415	0.0005	IL18BP	ENSG00000137496
415	0.0005	TCF3	ENSG00000071564
415	0.0005	UNC13D	ENSG00000092929
415	0.0005	FCER2	ENSG00000104921
415	0.0005	DDOST	ENSG00000244038
415	0.0005	TMEM74	ENSG00000164841
415	0.0005	GALNT1	ENSG00000141429
415	0.0005	ST6GALNAC2	ENSG00000070731
415	0.0005	MALT1	ENSG00000172175
415	0.0005	PIK3R1	ENSG00000145675
415	0.0005	ITGA6	ENSG00000091409
415	0.0005	DOCK2	ENSG00000134516
415	0.0005	CHST4	ENSG00000140835
415	0.0005	KRT28	ENSG00000173908
415	0.0005	IFNAR1	ENSG00000142166
415	0.0005	PTPRCAP	ENSG00000213402
415	0.0005	IL21	ENSG00000138684
415	0.0005	ARHGEF1	ENSG00000076928
415	0.0005	ATP6AP1	ENSG00000071553
415	0.0005	IL13RA1	ENSG00000131724
415	0.0005	DAPP1	ENSG00000070190
415	0.0005	ASPSCR1	ENSG00000169696
415	0.0005	IKBKG	ENSG00000073009
415	0.0005	TOMM6	ENSG00000214736
415	0.0005	FCER1G	ENSG00000158869
415	0.0005	STOML1	ENSG00000067221
415	0.0005	APOE	ENSG00000130203
415	0.0005	RPL12	ENSG00000197958
415	0.0005	SLC35C1	ENSG00000181830
415	0.0005	BBS4	ENSG00000140463
415	0.0005	DBNL	ENSG00000136279
415	0.0005	TNFRSF11B	ENSG00000164761
415	0.0005	LY86	ENSG00000112799
415	0.0005	CD79B	ENSG00000007312
415	0.0005	POMP	ENSG00000132963
415	0.0005	ADNP2	ENSG00000101544
415	0.0005	UBTF	ENSG00000108312
415	0.0005	IL23A	ENSG00000110944
415	0.0005	STK4	ENSG00000101109
415	0.0005	XRCC5	ENSG00000079246
415	0.0005	TSC1	ENSG00000165699
415	0.0005	TSC2	ENSG00000103197
415	0.0005	SPOP	ENSG00000121067
415	0.0005	INCA1	ENSG00000196388
415	0.0005	CADPS2	ENSG00000081803
415	0.0005	PSMB4	ENSG00000159377
415	0.0005	PSMB9	ENSG00000240065
415	0.0005	MYSM1	ENSG00000162601
415	0.0005	GP2	ENSG00000169347
415	0.0005	VAMP4	ENSG00000117533
415	0.0005	MEFV	ENSG00000103313
415	0.0005	SASH3	ENSG00000122122
415	0.0005	MAGT1	ENSG00000102158
415	0.0005	PARP14	ENSG00000173193
415	0.0005	SGPL1	ENSG00000166224
415	0.0005	CD84	ENSG00000066294
415	0.0005	TRAF6	ENSG00000175104
415	0.0005	NUP98	ENSG00000110713
604	0.0004	IRF2BP2	ENSG00000168264
604	0.0004	MS4A1	ENSG00000156738
604	0.0004	PHACTR1	ENSG00000112137
604	0.0004	ABLIM3	ENSG00000173210
604	0.0004	ADCK1	ENSG00000063761
604	0.0004	AMPD1	ENSG00000116748
604	0.0004	ANGPTL3	ENSG00000132855
604	0.0004	ANO6	ENSG00000177119
604	0.0004	AP4E1	ENSG00000081014
604	0.0004	ARHGAP10	ENSG00000071205
604	0.0004	ARHGEF6	ENSG00000129675
604	0.0004	ART1	ENSG00000129744
604	0.0004	B4GALT5	ENSG00000158470
604	0.0004	C2orf88	ENSG00000187699
604	0.0004	CCDC88B	ENSG00000168071
604	0.0004	CCNB1IP1	ENSG00000100814
604	0.0004	CECR2	ENSG00000099954
604	0.0004	CHCHD7	ENSG00000170791
604	0.0004	CLPTM1	ENSG00000104853
604	0.0004	COL26A1	ENSG00000160963
604	0.0004	COX19	ENSG00000240230
604	0.0004	CPQ	ENSG00000104324
604	0.0004	CPXM1	ENSG00000088882
604	0.0004	CYP2D6	ENSG00000100197
604	0.0004	CYP2D7	ENSG00000205702
604	0.0004	DDX46	ENSG00000145833
604	0.0004	EDC3	ENSG00000179151
604	0.0004	FABP2	ENSG00000145384
604	0.0004	FGF3	ENSG00000186895
604	0.0004	G6PD	ENSG00000160211
604	0.0004	GLYR1	ENSG00000140632
604	0.0004	GMPPA	ENSG00000144591
604	0.0004	GOLPH3	ENSG00000113384
604	0.0004	GPCPD1	ENSG00000125772
604	0.0004	GSDMC	ENSG00000147697
604	0.0004	GTPBP2	ENSG00000172432
